"","name","year","F","M","greatermale"
"77842","Ralphel",1991,0,25,TRUE
"77843","Ralphell",1987,0,5,TRUE
"77844","Ralphie",2015,0,94,TRUE
"77845","Ralphine",1958,82,0,FALSE
"77846","Ralphy",2012,0,55,TRUE
"77847","Ralston",2016,0,857,TRUE
"77848","Ralyn",2016,131,0,FALSE
"77849","Ralynn",2016,185,0,FALSE
"77850","Ram",2016,0,740,TRUE
"77851","Rama",2015,0,202,TRUE
"77852","Rama",2016,1032,0,FALSE
"77853","Ramada",1975,5,0,FALSE
"77854","Ramadan",2016,0,221,TRUE
"77855","Ramah",2010,237,0,FALSE
"77856","Ramaj",2016,0,94,TRUE
"77857","Ramal",2013,0,105,TRUE
"77858","Raman",2016,0,307,TRUE
"77859","Ramana",2016,0,5,TRUE
"77860","Ramanda",1998,204,0,FALSE
"77861","Ramandeep",1998,0,16,TRUE
"77862","Ramandeep",2003,87,0,FALSE
"77863","Ramani",2016,123,0,FALSE
"77864","Ramar",2012,0,262,TRUE
"77865","Ramari",2016,5,86,TRUE
"77866","Ramario",2015,0,12,TRUE
"77867","Ramarion",2010,0,33,TRUE
"77868","Ramata",2016,120,0,FALSE
"77869","Ramatou",2008,8,0,FALSE
"77870","Ramatoulaye",2016,134,0,FALSE
"77871","Ramatoulie",2005,5,0,FALSE
"77872","Ramatu",2004,5,0,FALSE
"77873","Ramaya",2016,181,0,FALSE
"77874","Ramayah",2009,6,0,FALSE
"77875","Ramazan",2013,0,11,TRUE
"77876","Rambo",2016,0,89,TRUE
"77877","Ramces",2010,0,99,TRUE
"77878","Ramee",1977,7,0,FALSE
"77879","Ramee",1978,0,6,TRUE
"77880","Rameek",2015,0,30,TRUE
"77881","Rameel",1990,0,5,TRUE
"77882","Rameen",2016,198,105,FALSE
"77883","Rameer",2016,0,21,TRUE
"77884","Rameez",1999,0,26,TRUE
"77885","Rameir",2016,0,16,TRUE
"77886","Rameisha",1988,5,0,FALSE
"77887","Rameka",2001,37,0,FALSE
"77888","Ramel",2016,0,1425,TRUE
"77889","Ramell",2016,0,364,TRUE
"77890","Ramelle",1981,47,0,FALSE
"77891","Ramelle",1991,0,11,TRUE
"77892","Ramello",2015,0,161,TRUE
"77893","Ramelo",2016,0,77,TRUE
"77894","Ramen",1988,0,15,TRUE
"77895","Ramere",2016,0,70,TRUE
"77896","Ramero",2002,0,22,TRUE
"77897","Rameses",2016,0,158,TRUE
"77898","Ramesh",2004,0,181,TRUE
"77899","Ramesha",1999,74,0,FALSE
"77900","Ramesses",2016,0,74,TRUE
"77901","Ramey",2015,0,553,TRUE
"77902","Ramey",2016,366,0,FALSE
"77903","Ramez",2016,0,133,TRUE
"77904","Rami",2010,212,0,FALSE
"77905","Rami",2016,0,2598,TRUE
"77906","Ramia",2016,197,0,FALSE
"77907","Ramiah",1981,0,14,TRUE
"77908","Ramiah",2016,406,0,FALSE
"77909","Ramie",2014,0,257,TRUE
"77910","Ramie",2016,666,0,FALSE
"77911","Ramiel",2016,0,53,TRUE
"77912","Ramiele",2008,10,0,FALSE
"77913","Ramielle",2009,17,0,FALSE
"77914","Ramier",2016,0,48,TRUE
"77915","Ramik",1988,0,5,TRUE
"77916","Ramika",1992,35,0,FALSE
"77917","Ramil",2008,0,137,TRUE
"77918","Ramin",2016,0,601,TRUE
"77919","Ramina",2016,61,0,FALSE
"77920","Ramir",2016,0,556,TRUE
"77921","Ramira",2015,44,0,FALSE
"77922","Ramirah",2016,5,0,FALSE
"77923","Ramire",2013,0,11,TRUE
"77924","Ramirez",1990,0,55,TRUE
"77925","Ramiro",1996,28,0,FALSE
"77926","Ramiro",2016,0,24195,TRUE
"77927","Ramis",2015,0,20,TRUE
"77928","Ramisa",2015,73,0,FALSE
"77929","Ramisha",2002,36,0,FALSE
"77930","Ramiya",2016,315,0,FALSE
"77931","Ramiyah",2016,756,0,FALSE
"77932","Ramiz",2015,0,185,TRUE
"77933","Ramla",2016,178,0,FALSE
"77934","Ramlah",2015,5,0,FALSE
"77935","Rammy",1992,0,10,TRUE
"77936","Ramo",2001,0,11,TRUE
"77937","Ramoan",1989,0,5,TRUE
"77938","Ramola",1928,10,0,FALSE
"77939","Ramon",1997,534,0,FALSE
"77940","Ramon",2016,0,74502,TRUE
"77941","Ramona",1987,0,249,TRUE
"77942","Ramona",2016,67757,0,FALSE
"77943","Ramoncita",1913,11,0,FALSE
"77944","Ramond",2014,0,1797,TRUE
"77945","Ramonda",1993,324,0,FALSE
"77946","Ramondo",1990,0,89,TRUE
"77947","Ramone",1986,12,0,FALSE
"77948","Ramone",2016,0,2250,TRUE
"77949","Ramonia",1993,386,0,FALSE
"77950","Ramonica",1998,118,0,FALSE
"77951","Ramonita",1990,522,0,FALSE
"77952","Ramont",1999,0,57,TRUE
"77953","Ramonte",2007,0,69,TRUE
"77954","Ramos",1991,0,39,TRUE
"77955","Ramsay",2015,39,0,FALSE
"77956","Ramsay",2016,0,293,TRUE
"77957","Ramsen",1989,0,5,TRUE
"77958","Ramses",2016,0,2440,TRUE
"77959","Ramsey",2016,1406,5534,TRUE
"77960","Ramsha",2012,120,0,FALSE
"77961","Ramsi",2015,11,0,FALSE
"77962","Ramsie",2016,67,0,FALSE
"77963","Ramson",2009,0,5,TRUE
"77964","Ramsses",2010,0,19,TRUE
"77965","Ramsy",2002,0,5,TRUE
"77966","Ramy",2016,0,842,TRUE
"77967","Ramya",2016,1047,0,FALSE
"77968","Ramyah",2016,133,0,FALSE
"77969","Ramyia",2013,38,0,FALSE
"77970","Ramyiah",2014,43,0,FALSE
"77971","Ramzee",2006,0,12,TRUE
"77972","Ramzee",2007,5,0,FALSE
"77973","Ramzes",2011,0,5,TRUE
"77974","Ramzey",2016,0,150,TRUE
"77975","Ramzi",2012,5,0,FALSE
"77976","Ramzi",2016,0,693,TRUE
"77977","Ramzie",2016,12,0,FALSE
"77978","Ramzy",2016,0,341,TRUE
"77979","Ran",2013,0,84,TRUE
"77980","Ran",2016,10,0,FALSE
"77981","Rana",2016,4076,94,FALSE
"77982","Ranaa",2000,5,0,FALSE
"77983","Ranada",1995,309,0,FALSE
"77984","Ranae",2016,2389,0,FALSE
"77985","Ranaiya",2005,6,0,FALSE
"77986","Ranajah",2005,6,0,FALSE
"77987","Ranald",1988,0,111,TRUE
"77988","Ranaldo",1989,0,38,TRUE
"77989","Ranard",1997,0,64,TRUE
"77990","Ranarda",1981,13,0,FALSE
"77991","Ranardo",1986,0,16,TRUE
"77992","Ranasia",2010,41,0,FALSE
"77993","Ranata",1984,80,0,FALSE
"77994","Ranay",1988,89,0,FALSE
"77995","Ranaya",2015,53,0,FALSE
"77996","Ranayah",2006,6,0,FALSE
"77997","Ranaye",1958,11,0,FALSE
"77998","Ranbir",2016,0,124,TRUE
"77999","Rance",2016,0,2893,TRUE
"78000","Rancel",1999,0,8,TRUE
"78001","Rances",2007,0,17,TRUE
"78002","Rand",2016,105,2805,TRUE
"78003","Randa",2016,3623,0,FALSE
"78004","Randahl",1995,0,53,TRUE
"78005","Randal",1994,132,0,FALSE
"78006","Randal",2016,0,28976,TRUE
"78007","Randale",2009,0,412,TRUE
"78008","Randall",2004,1155,0,FALSE
"78009","Randall",2016,0,197061,TRUE
"78010","Randalle",1986,5,0,FALSE
"78011","Randalph",1961,0,30,TRUE
"78012","Randalyn",2006,74,0,FALSE
"78013","Randalynn",1980,5,0,FALSE
"78014","Randarius",2010,0,49,TRUE
"78015","Rande",1992,0,429,TRUE
"78016","Rande",1997,188,0,FALSE
"78017","Randee",2014,0,179,TRUE
"78018","Randee",2016,2815,0,FALSE
"78019","Randeen",1950,5,0,FALSE
"78020","Randeep",2003,0,50,TRUE
"78021","Randeisha",1995,5,0,FALSE
"78022","Randel",1992,25,0,FALSE
"78023","Randel",2016,0,3623,TRUE
"78024","Randell",1994,148,0,FALSE
"78025","Randell",2016,0,9883,TRUE
"78026","Randelle",1989,22,0,FALSE
"78027","Randen",2015,0,274,TRUE
"78028","Randene",1950,5,0,FALSE
"78029","Randesha",1991,5,0,FALSE
"78030","Randey",1965,0,31,TRUE
"78031","Randi",2014,0,1131,TRUE
"78032","Randi",2016,29149,0,FALSE
"78033","Randie",2011,0,516,TRUE
"78034","Randie",2015,1522,0,FALSE
"78035","Randiel",2013,0,15,TRUE
"78036","Randilee",1993,31,0,FALSE
"78037","Randilyn",2006,96,0,FALSE
"78038","Randilynn",2013,41,0,FALSE
"78039","Randin",2004,0,5,TRUE
"78040","Randine",1958,22,0,FALSE
"78041","Randisha",1996,17,0,FALSE
"78042","Randle",1986,7,0,FALSE
"78043","Randle",2015,0,2919,TRUE
"78044","Randll",1953,0,5,TRUE
"78045","Randloph",1964,0,53,TRUE
"78046","Randol",2006,0,571,TRUE
"78047","Randolf",2004,0,974,TRUE
"78048","Randolfo",1992,0,5,TRUE
"78049","Randoll",1962,0,35,TRUE
"78050","Randolph",1986,112,0,FALSE
"78051","Randolph",2016,0,49185,TRUE
"78052","Randolyn",1976,18,0,FALSE
"78053","Random",2010,0,135,TRUE
"78054","Randon",1985,10,0,FALSE
"78055","Randon",2016,0,1712,TRUE
"78056","Randoph",1960,0,16,TRUE
"78057","Randy",2015,4982,0,FALSE
"78058","Randy",2016,0,326891,TRUE
"78059","Randye",1959,134,0,FALSE
"78060","Randyl",1964,0,55,TRUE
"78061","Randyl",1986,11,0,FALSE
"78062","Randyn",2014,0,56,TRUE
"78063","Rane",2012,124,0,FALSE
"78064","Rane",2013,0,183,TRUE
"78065","Ranea",2010,59,0,FALSE
"78066","Ranecia",1994,5,0,FALSE
"78067","Ranee",2013,1393,0,FALSE
"78068","Raneem",2016,530,0,FALSE
"78069","Raneen",2016,159,0,FALSE
"78070","Raneesha",1999,19,0,FALSE
"78071","Raneisha",2005,345,0,FALSE
"78072","Raneka",1998,38,0,FALSE
"78073","Ranel",1921,0,6,TRUE
"78074","Ranell",1993,290,0,FALSE
"78075","Ranell",2010,0,62,TRUE
"78076","Ranelle",2000,414,0,FALSE
"78077","Ranen",2016,0,107,TRUE
"78078","Ranesha",2005,464,0,FALSE
"78079","Raneshia",2001,96,0,FALSE
"78080","Ranessa",2016,72,0,FALSE
"78081","Ranetta",1984,114,0,FALSE
"78082","Ranette",1982,104,0,FALSE
"78083","Raney",1979,0,71,TRUE
"78084","Raney",2015,314,0,FALSE
"78085","Ranezmae",2015,12,0,FALSE
"78086","Ranezmay",2016,12,0,FALSE
"78087","Ranferi",2015,0,138,TRUE
"78088","Ranford",1951,0,6,TRUE
"78089","Range",2016,0,6,TRUE
"78090","Rangel",2014,0,114,TRUE
"78091","Ranger",2016,0,572,TRUE
"78092","Rangler",2015,0,5,TRUE
"78093","Rani",2016,1667,180,FALSE
"78094","Rania",2016,2354,0,FALSE
"78095","Raniah",2016,313,0,FALSE
"78096","Ranie",2006,120,0,FALSE
"78097","Raniel",2016,0,24,TRUE
"78098","Ranier",2003,0,199,TRUE
"78099","Raniesha",1996,50,0,FALSE
"78100","Ranijah",2013,45,0,FALSE
"78101","Ranika",1998,143,0,FALSE
"78102","Ranim",2014,19,0,FALSE
"78103","Raniqua",1997,17,0,FALSE
"78104","Ranique",2000,34,0,FALSE
"78105","Ranisha",2009,584,0,FALSE
"78106","Ranita",2009,450,0,FALSE
"78107","Raniya",2016,1235,0,FALSE
"78108","Raniyah",2016,1562,0,FALSE
"78109","Raniyha",2008,7,0,FALSE
"78110","Ranjan",1971,0,6,TRUE
"78111","Ranjana",1989,5,0,FALSE
"78112","Ranjani",2004,10,0,FALSE
"78113","Ranjeet",1986,0,10,TRUE
"78114","Ranjit",1996,0,154,TRUE
"78115","Rankin",2016,0,310,TRUE
"78116","Ranna",2014,53,0,FALSE
"78117","Rannah",1956,21,0,FALSE
"78118","Ranndy",2005,0,5,TRUE
"78119","Rannie",1967,0,205,TRUE
"78120","Rannie",1978,45,0,FALSE
"78121","Rannon",2000,0,21,TRUE
"78122","Ranny",1992,5,0,FALSE
"78123","Ranny",1993,0,275,TRUE
"78124","Ranoda",1980,9,0,FALSE
"78125","Ranold",1928,0,5,TRUE
"78126","Ranon",2012,0,59,TRUE
"78127","Ranota",1980,6,0,FALSE
"78128","Ransel",1999,0,8,TRUE
"78129","Ransen",1985,0,5,TRUE
"78130","Ransford",1975,0,23,TRUE
"78131","Ransom",2013,5,0,FALSE
"78132","Ransom",2016,0,3985,TRUE
"78133","Ransome",2013,0,151,TRUE
"78134","Ranson",2016,0,338,TRUE
"78135","Ranulfo",2008,0,116,TRUE
"78136","Ranveer",2016,0,296,TRUE
"78137","Ranvijay",2013,0,5,TRUE
"78138","Ranvir",2016,0,161,TRUE
"78139","Rany",1987,10,0,FALSE
"78140","Rany",2008,0,21,TRUE
"78141","Ranya",2016,827,0,FALSE
"78142","Ranyah",2016,148,0,FALSE
"78143","Ranyia",2011,63,0,FALSE
"78144","Ranyiah",2014,35,0,FALSE
"78145","Ranyla",2016,34,0,FALSE
"78146","Ranylah",2015,10,0,FALSE
"78147","Ranzel",1999,0,6,TRUE
"78148","Ranzino",1988,0,5,TRUE
"78149","Ranzy",1959,0,5,TRUE
"78150","Raoof",1977,0,5,TRUE
"78151","Raoul",2015,0,2853,TRUE
"78152","Rapha",2016,0,7,TRUE
"78153","Raphael",2009,318,0,FALSE
"78154","Raphael",2016,0,18599,TRUE
"78155","Raphaela",2016,393,0,FALSE
"78156","Raphaella",2016,228,0,FALSE
"78157","Raphaelle",2016,35,0,FALSE
"78158","Rapheal",2016,0,1476,TRUE
"78159","Raphel",2005,0,162,TRUE
"78160","Raphiel",2013,0,53,TRUE
"78161","Rapunzel",1959,9,0,FALSE
"78162","Raqeeb",2013,0,5,TRUE
"78163","Raqib",2004,0,6,TRUE
"78164","Raqiya",2012,10,0,FALSE
"78165","Raquael",1995,5,0,FALSE
"78166","Raqual",1992,59,0,FALSE
"78167","Raquan",2016,0,1296,TRUE
"78168","Raquane",1997,0,5,TRUE
"78169","Raquawn",1996,0,8,TRUE
"78170","Raqueal",2000,55,0,FALSE
"78171","Raquel",2004,0,281,TRUE
"78172","Raquel",2016,48196,0,FALSE
"78173","Raquela",2001,7,0,FALSE
"78174","Raquele",1992,6,0,FALSE
"78175","Raquelin",1998,24,0,FALSE
"78176","Raquell",2015,201,0,FALSE
"78177","Raquelle",2016,777,0,FALSE
"78178","Raquez",2007,0,16,TRUE
"78179","Raquia",1994,5,0,FALSE
"78180","Raquisha",1986,5,0,FALSE
"78181","Raquita",1990,36,0,FALSE
"78182","Raquon",2001,0,73,TRUE
"78183","Raqwan",1997,0,13,TRUE
"78184","Raqwon",1998,0,6,TRUE
"78185","Rarity",2016,32,0,FALSE
"78186","Ras",2015,0,378,TRUE
"78187","Rasa",2015,97,0,FALSE
"78188","Rasaan",2010,0,213,TRUE
"78189","Rasan",2000,0,34,TRUE
"78190","Rasaun",2007,0,54,TRUE
"78191","Raschad",1990,0,5,TRUE
"78192","Raschel",1989,51,0,FALSE
"78193","Raschell",1972,6,0,FALSE
"78194","Raschelle",1993,105,0,FALSE
"78195","Rascoe",1918,0,5,TRUE
"78196","Rasean",2016,0,659,TRUE
"78197","Raseel",2016,50,0,FALSE
"78198","Rasha",1996,0,37,TRUE
"78199","Rasha",2016,625,0,FALSE
"78200","Rashaad",2016,0,3108,TRUE
"78201","Rashaan",1979,28,0,FALSE
"78202","Rashaan",2016,0,1132,TRUE
"78203","Rashad",1994,85,0,FALSE
"78204","Rashad",2016,0,14912,TRUE
"78205","Rashada",1993,172,0,FALSE
"78206","Rashadd",2000,0,24,TRUE
"78207","Rashade",1986,0,5,TRUE
"78208","Rashae",2012,231,0,FALSE
"78209","Rashael",1992,10,0,FALSE
"78210","Rashamel",1993,0,6,TRUE
"78211","Rashan",1993,66,0,FALSE
"78212","Rashan",2016,0,893,TRUE
"78213","Rashana",2003,286,0,FALSE
"78214","Rashand",1978,0,5,TRUE
"78215","Rashanda",2001,695,0,FALSE
"78216","Rashandra",1982,16,0,FALSE
"78217","Rashanique",1995,6,0,FALSE
"78218","Rashann",1998,0,59,TRUE
"78219","Rashanna",2006,183,0,FALSE
"78220","Rashanti",2004,26,0,FALSE
"78221","Rashara",1993,6,0,FALSE
"78222","Rashard",2016,0,2555,TRUE
"78223","Rashaud",2016,0,1190,TRUE
"78224","Rashaun",1995,182,0,FALSE
"78225","Rashaun",2016,0,2929,TRUE
"78226","Rashauna",2004,190,0,FALSE
"78227","Rashaunda",1996,253,0,FALSE
"78228","Rashaundra",1998,13,0,FALSE
"78229","Rashawd",2013,0,74,TRUE
"78230","Rashawn",2001,709,0,FALSE
"78231","Rashawn",2016,0,5955,TRUE
"78232","Rashawna",2010,349,0,FALSE
"78233","Rashawnda",2000,376,0,FALSE
"78234","Rashay",2012,158,0,FALSE
"78235","Rashaya",1995,6,0,FALSE
"78236","Rashayla",2004,18,0,FALSE
"78237","Rashe",1992,0,11,TRUE
"78238","Rashea",1978,0,5,TRUE
"78239","Rashea",2008,145,0,FALSE
"78240","Rashean",1979,0,9,TRUE
"78241","Rasheba",1982,5,0,FALSE
"78242","Rashed",2016,0,425,TRUE
"78243","Rasheda",2001,994,0,FALSE
"78244","Rashee",2005,0,155,TRUE
"78245","Rasheed",1995,34,0,FALSE
"78246","Rasheed",2016,0,4512,TRUE
"78247","Rasheeda",1990,0,10,TRUE
"78248","Rasheeda",2015,1695,0,FALSE
"78249","Rasheedah",2004,930,0,FALSE
"78250","Rasheedat",1992,5,0,FALSE
"78251","Rasheeka",1993,5,0,FALSE
"78252","Rasheem",2016,0,1244,TRUE
"78253","Rasheema",1997,113,0,FALSE
"78254","Rasheen",1988,95,0,FALSE
"78255","Rasheen",2016,0,1342,TRUE
"78256","Rasheena",2000,358,0,FALSE
"78257","Rasheeta",1984,23,0,FALSE
"78258","Rasheid",1997,0,10,TRUE
"78259","Rasheida",1989,68,0,FALSE
"78260","Rasheika",1992,35,0,FALSE
"78261","Rasheim",1986,0,31,TRUE
"78262","Rasheka",1995,117,0,FALSE
"78263","Rashel",2016,1123,0,FALSE
"78264","Rashele",1989,41,0,FALSE
"78265","Rashell",2016,1191,0,FALSE
"78266","Rashelle",2016,1352,0,FALSE
"78267","Rashem",1992,0,11,TRUE
"78268","Rashema",1993,62,0,FALSE
"78269","Rashena",1994,62,0,FALSE
"78270","Rashene",1974,0,5,TRUE
"78271","Rasheta",1988,36,0,FALSE
"78272","Rashetta",1988,24,0,FALSE
"78273","Rashi",2002,0,129,TRUE
"78274","Rashi",2016,201,0,FALSE
"78275","Rashia",2009,135,0,FALSE
"78276","Rashid",2016,0,2244,TRUE
"78277","Rashida",1989,0,6,TRUE
"78278","Rashida",2015,2970,0,FALSE
"78279","Rashidah",1997,342,0,FALSE
"78280","Rashidat",1992,12,0,FALSE
"78281","Rashidi",2002,0,90,TRUE
"78282","Rashied",2007,0,122,TRUE
"78283","Rashieda",1982,10,0,FALSE
"78284","Rashieka",1990,5,0,FALSE
"78285","Rashiem",2003,0,45,TRUE
"78286","Rashik",2001,0,5,TRUE
"78287","Rashika",2015,135,0,FALSE
"78288","Rashim",1975,0,5,TRUE
"78289","Rashima",1993,44,0,FALSE
"78290","Rashina",1986,15,0,FALSE
"78291","Rashine",1978,0,11,TRUE
"78292","Rashita",1990,33,0,FALSE
"78293","Rashiya",2015,85,0,FALSE
"78294","Rashiyah",2012,10,0,FALSE
"78295","Rashmi",2011,302,0,FALSE
"78296","Rashmika",2012,18,0,FALSE
"78297","Rashod",2016,0,901,TRUE
"78298","Rashodd",1988,0,5,TRUE
"78299","Rashon",1999,118,0,FALSE
"78300","Rashon",2016,0,1770,TRUE
"78301","Rashona",1995,22,0,FALSE
"78302","Rashonda",2006,1498,0,FALSE
"78303","Rashondra",1991,5,0,FALSE
"78304","Rashone",1976,6,0,FALSE
"78305","Rashone",1993,0,28,TRUE
"78306","Rashonna",1993,43,0,FALSE
"78307","Rashun",1990,18,0,FALSE
"78308","Rashun",2016,0,536,TRUE
"78309","Rashunda",1996,349,0,FALSE
"78310","Rashundra",1993,21,0,FALSE
"78311","Rashya",2010,21,0,FALSE
"78312","Rashyia",2007,12,0,FALSE
"78313","Rasia",2005,8,0,FALSE
"78314","Rasika",2016,27,0,FALSE
"78315","Rasim",2007,0,7,TRUE
"78316","Rasiyah",2010,5,0,FALSE
"78317","Rasleen",2007,6,0,FALSE
"78318","Rasmine",1994,5,0,FALSE
"78319","Rasmus",2015,0,63,TRUE
"78320","Rason",2009,0,59,TRUE
"78321","Rasool",2016,0,114,TRUE
"78322","Rass",1927,0,5,TRUE
"78323","Rassan",1994,0,29,TRUE
"78324","Rassie",1916,5,0,FALSE
"78325","Rassie",1942,0,20,TRUE
"78326","Rastus",1934,0,111,TRUE
"78327","Rasul",2016,0,326,TRUE
"78328","Rasun",1999,0,5,TRUE
"78329","Ratan",2010,0,5,TRUE
"78330","Ratana",1990,0,14,TRUE
"78331","Ratasha",1989,80,0,FALSE
"78332","Ratchel",1925,5,0,FALSE
"78333","Rateel",2016,47,0,FALSE
"78334","Ratesha",1979,5,0,FALSE
"78335","Ratha",1988,18,0,FALSE
"78336","Ratha",1992,0,50,TRUE
"78337","Rathana",1989,13,0,FALSE
"78338","Rathana",1998,0,51,TRUE
"78339","Rathanak",1990,0,19,TRUE
"78340","Rathany",1989,5,0,FALSE
"78341","Ratisha",1991,36,0,FALSE
"78342","Ratonya",1975,10,0,FALSE
"78343","Rattana",1985,0,7,TRUE
"78344","Ratzy",2012,17,0,FALSE
"78345","Rauchelle",1988,6,0,FALSE
"78346","Raudel",2016,0,881,TRUE
"78347","Rauf",2008,0,5,TRUE
"78348","Rauha",1919,7,0,FALSE
"78349","Raul",2008,483,0,FALSE
"78350","Raul",2016,0,83445,TRUE
"78351","Raulie",1971,0,5,TRUE
"78352","Raulin",2009,0,11,TRUE
"78353","Rauljr",2008,0,5,TRUE
"78354","Raun",1983,0,129,TRUE
"78355","Raunak",2016,0,143,TRUE
"78356","Raunda",1963,5,0,FALSE
"78357","Raunel",2008,0,64,TRUE
"78358","Rauni",1918,0,5,TRUE
"78359","Rauri",2014,13,0,FALSE
"78360","Rauri",2015,0,5,TRUE
"78361","Raury",2016,0,5,TRUE
"78362","Raushan",1996,0,33,TRUE
"78363","Raushana",1980,11,0,FALSE
"78364","Raushanah",1985,164,0,FALSE
"78365","Raushaun",1994,0,5,TRUE
"78366","Rava",1975,11,0,FALSE
"78367","Ravae",1998,33,0,FALSE
"78368","Ravan",2005,231,0,FALSE
"78369","Ravaughn",2002,0,29,TRUE
"78370","Raveen",2003,407,0,FALSE
"78371","Raveena",2016,279,0,FALSE
"78372","Raven",2016,37927,2939,FALSE
"78373","Ravena",1979,10,0,FALSE
"78374","Ravene",1994,13,0,FALSE
"78375","Ravenel",1919,5,0,FALSE
"78376","Ravenell",1920,16,0,FALSE
"78377","Ravenna",2016,262,0,FALSE
"78378","Ravenne",2003,61,0,FALSE
"78379","Ravensimone",1993,11,0,FALSE
"78380","Ravensymone",1993,56,0,FALSE
"78381","Ravi",1968,5,0,FALSE
"78382","Ravi",2016,0,2718,TRUE
"78383","Ravien",1993,5,0,FALSE
"78384","Ravin",2014,0,242,TRUE
"78385","Ravin",2015,944,0,FALSE
"78386","Ravina",2016,76,0,FALSE
"78387","Ravinder",1984,5,0,FALSE
"78388","Ravinder",2002,0,93,TRUE
"78389","Ravindra",1999,0,113,TRUE
"78390","Ravine",1990,5,0,FALSE
"78391","Ravion",2000,12,0,FALSE
"78392","Ravion",2012,0,47,TRUE
"78393","Ravis",1988,0,59,TRUE
"78394","Raviv",2013,0,6,TRUE
"78395","Ravleen",2016,44,0,FALSE
"78396","Ravneet",1995,0,7,TRUE
"78397","Ravneet",2016,166,0,FALSE
"78398","Ravon",2003,264,0,FALSE
"78399","Ravon",2016,0,856,TRUE
"78400","Ravonda",1978,86,0,FALSE
"78401","Ravonne",1959,5,0,FALSE
"78402","Ravonte",1993,0,7,TRUE
"78403","Ravy",1996,0,5,TRUE
"78404","Ravya",2016,18,0,FALSE
"78405","Ravyn",2004,0,14,TRUE
"78406","Ravyn",2016,2027,0,FALSE
"78407","Ravynn",2016,70,0,FALSE
"78408","Rawa",2016,11,0,FALSE
"78409","Rawad",2016,0,48,TRUE
"78410","Rawan",2016,1033,0,FALSE
"78411","Rawda",2016,28,0,FALSE
"78412","Rawland",1950,0,51,TRUE
"78413","Rawle",2000,0,11,TRUE
"78414","Rawleigh",1963,0,215,TRUE
"78415","Rawley",2016,0,380,TRUE
"78416","Rawlin",2015,0,170,TRUE
"78417","Rawling",2016,0,6,TRUE
"78418","Rawlings",2016,0,25,TRUE
"78419","Rawlins",2016,0,38,TRUE
"78420","Rawly",2010,0,6,TRUE
"78421","Rawn",1988,0,110,TRUE
"78422","Rawnie",1939,14,0,FALSE
"78423","Rawson",2016,0,79,TRUE
"78424","Raxton",2016,0,12,TRUE
"78425","Ray",2016,5396,201751,TRUE
"78426","Raya",2016,3027,0,FALSE
"78427","Rayaan",2016,106,538,TRUE
"78428","Rayah",2016,720,0,FALSE
"78429","Rayahna",2010,43,0,FALSE
"78430","Rayan",2016,712,4625,TRUE
"78431","Rayana",2016,932,0,FALSE
"78432","Rayanah",2013,14,0,FALSE
"78433","Rayane",2004,7,0,FALSE
"78434","Rayane",2014,0,110,TRUE
"78435","Rayann",2012,0,5,TRUE
"78436","Rayann",2016,1501,0,FALSE
"78437","Rayanna",2016,1940,0,FALSE
"78438","Rayannah",2012,30,0,FALSE
"78439","Rayanne",2016,1171,0,FALSE
"78440","Rayansh",2016,0,108,TRUE
"78441","Rayanthony",1998,0,36,TRUE
"78442","Rayauna",2008,28,0,FALSE
"78443","Raybert",1956,0,6,TRUE
"78444","Raybon",1966,0,198,TRUE
"78445","Rayborn",1970,0,48,TRUE
"78446","Rayburn",2015,0,2600,TRUE
"78447","Rayce",2006,11,0,FALSE
"78448","Rayce",2016,0,1162,TRUE
"78449","Raycen",2016,0,28,TRUE
"78450","Raychael",1995,5,0,FALSE
"78451","Raychel",2016,1464,0,FALSE
"78452","Raychele",1994,10,0,FALSE
"78453","Raychell",2004,163,0,FALSE
"78454","Raychelle",2010,603,0,FALSE
"78455","Raycin",2010,0,5,TRUE
"78456","Raycine",1986,5,0,FALSE
"78457","Rayda",1988,10,0,FALSE
"78458","Raydan",2016,0,69,TRUE
"78459","Raydean",1938,0,5,TRUE
"78460","Raydean",1949,5,0,FALSE
"78461","Raydel",2016,0,114,TRUE
"78462","Raydell",1939,10,0,FALSE
"78463","Raydell",2016,0,151,TRUE
"78464","Rayden",2016,233,3407,TRUE
"78465","Raydene",1964,29,0,FALSE
"78466","Rayder",2016,0,94,TRUE
"78467","Raydin",2016,0,96,TRUE
"78468","Raydon",2016,0,206,TRUE
"78469","Raydrick",2009,0,6,TRUE
"78470","Raydyn",2016,0,51,TRUE
"78471","Raye",1982,0,306,TRUE
"78472","Raye",2016,2158,0,FALSE
"78473","Rayea",2011,5,0,FALSE
"78474","Rayeann",2003,13,0,FALSE
"78475","Rayeanna",2002,5,0,FALSE
"78476","Rayegan",2013,5,0,FALSE
"78477","Rayel",2014,0,6,TRUE
"78478","Rayel",2016,55,0,FALSE
"78479","Rayella",2016,12,0,FALSE
"78480","Rayelle",2016,216,0,FALSE
"78481","Rayelyn",2016,15,0,FALSE
"78482","Rayelynn",2016,64,0,FALSE
"78483","Rayen",2016,97,79,FALSE
"78484","Rayetta",1988,666,0,FALSE
"78485","Rayette",1977,137,0,FALSE
"78486","Rayfe",2014,0,5,TRUE
"78487","Rayfield",2002,0,1872,TRUE
"78488","Rayford",2014,0,5491,TRUE
"78489","Rayfus",1963,0,42,TRUE
"78490","Raygan",2013,0,40,TRUE
"78491","Raygan",2016,871,0,FALSE
